"profile_name","workbooks","last_publish","workbook_screenshot.original_url","workbook_screenshot.viz_img","workbook_thumbnail.original_url","workbook_thumbnail.viz_img","last_publish_datetime"
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/DiversityinFilm-TheLastDecadeofPopularMovies/FilmDiversity",1605072164133,"https://public.tableau.com/profile/autumnbattani#!/vizhome/DiversityinFilm-TheLastDecadeofPopularMovies/FilmDiversity","https://public.tableau.com/static/images/Di/DiversityinFilm-TheLastDecadeofPopularMovies/FilmDiversity/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/DiversityinFilm-TheLastDecadeofPopularMovies/FilmDiversity","https://public.tableau.com/thumb/views/DiversityinFilm-TheLastDecadeofPopularMovies/FilmDiversity",2020-11-11 05:22:44
"alaina.prevot","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek45-DedicatedVideoGameUnitSales/NintendoSwitchUnitSales",1605056113503,"https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek45-DedicatedVideoGameUnitSales/NintendoSwitchUnitSales","https://public.tableau.com/static/images/Ma/MakeoverMondayWeek45-DedicatedVideoGameUnitSales/NintendoSwitchUnitSales/1.png","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek45-DedicatedVideoGameUnitSales/NintendoSwitchUnitSales","https://public.tableau.com/thumb/views/MakeoverMondayWeek45-DedicatedVideoGameUnitSales/NintendoSwitchUnitSales",2020-11-11 00:55:13
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/MensTennisGrandSlamWinners2000-2020/GrandSlamWinners",1605049887409,"https://public.tableau.com/profile/cj.mayes#!/vizhome/MensTennisGrandSlamWinners2000-2020/GrandSlamWinners","https://public.tableau.com/static/images/Me/MensTennisGrandSlamWinners2000-2020/GrandSlamWinners/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/MensTennisGrandSlamWinners2000-2020/GrandSlamWinners","https://public.tableau.com/thumb/views/MensTennisGrandSlamWinners2000-2020/GrandSlamWinners",2020-11-10 23:11:27
"anjushreebv","https://public.tableau.com/profile/anjushreebv#!/vizhome/PopularDogBreedsRadialbumpchart/PopularDogBreedsV1",1605018926918,"https://public.tableau.com/profile/anjushreebv#!/vizhome/PopularDogBreedsRadialbumpchart/PopularDogBreedsV1","https://public.tableau.com/static/images/Po/PopularDogBreedsRadialbumpchart/PopularDogBreedsV1/1.png","https://public.tableau.com/profile/anjushreebv#!/vizhome/PopularDogBreedsRadialbumpchart/PopularDogBreedsV1","https://public.tableau.com/thumb/views/PopularDogBreedsRadialbumpchart/PopularDogBreedsV1",2020-11-10 14:35:26
"james.goodall","https://public.tableau.com/profile/james.goodall#!/vizhome/COVID-19_15852394154580/COVID-19inEngland-Overview",1604995814353,"https://public.tableau.com/profile/james.goodall#!/vizhome/COVID-19_15852394154580/COVID-19inEngland-Overview","https://public.tableau.com/static/images/CO/COVID-19_15852394154580/COVID-19inEngland-Overview/1.png","https://public.tableau.com/profile/james.goodall#!/vizhome/COVID-19_15852394154580/COVID-19inEngland-Overview","https://public.tableau.com/thumb/views/COVID-19_15852394154580/COVID-19inEngland-Overview",2020-11-10 08:10:14
"alaina.prevot","https://public.tableau.com/profile/alaina.prevot#!/vizhome/AlainaPrevotResume/AlainaPrevotResume",1604955228291,"https://public.tableau.com/profile/alaina.prevot#!/vizhome/AlainaPrevotResume/AlainaPrevotResume","https://public.tableau.com/static/images/Al/AlainaPrevotResume/AlainaPrevotResume/1.png","https://public.tableau.com/profile/alaina.prevot#!/vizhome/AlainaPrevotResume/AlainaPrevotResume","https://public.tableau.com/thumb/views/AlainaPrevotResume/AlainaPrevotResume",2020-11-09 20:53:48
"francisco4773","https://public.tableau.com/profile/francisco4773#!/vizhome/NintendoSwitchSales_16048582502830/Final",1604928577605,"https://public.tableau.com/profile/francisco4773#!/vizhome/NintendoSwitchSales_16048582502830/Final","https://public.tableau.com/static/images/Ni/NintendoSwitchSales_16048582502830/Final/1.png","https://public.tableau.com/profile/francisco4773#!/vizhome/NintendoSwitchSales_16048582502830/Final","https://public.tableau.com/thumb/views/NintendoSwitchSales_16048582502830/Final",2020-11-09 13:29:37
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/DIGITALGENDERGAP-MakeoverMonday/Dashboard2",1604837780322,"https://public.tableau.com/profile/eve.thomas#!/vizhome/DIGITALGENDERGAP-MakeoverMonday/Dashboard2","https://public.tableau.com/static/images/DI/DIGITALGENDERGAP-MakeoverMonday/Dashboard2/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/DIGITALGENDERGAP-MakeoverMonday/Dashboard2","https://public.tableau.com/thumb/views/DIGITALGENDERGAP-MakeoverMonday/Dashboard2",2020-11-08 12:16:20
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/BWWIP/Dashboard",1604805732308,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/BWWIP/Dashboard","https://public.tableau.com/static/images/BW/BWWIP/Dashboard/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/BWWIP/Dashboard","https://public.tableau.com/thumb/views/BWWIP/Dashboard",2020-11-08 03:22:12
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/FACupWinners1871-2020/FACupWinners",1604688831864,"https://public.tableau.com/profile/cj.mayes#!/vizhome/FACupWinners1871-2020/FACupWinners","https://public.tableau.com/static/images/FA/FACupWinners1871-2020/FACupWinners/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/FACupWinners1871-2020/FACupWinners","https://public.tableau.com/thumb/views/FACupWinners1871-2020/FACupWinners",2020-11-06 18:53:51
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/TrickorTreatTheHistoryofHalloweenandtheImpactofCOVID-19/Dashboard1",1604582933088,"https://public.tableau.com/profile/eve.thomas#!/vizhome/TrickorTreatTheHistoryofHalloweenandtheImpactofCOVID-19/Dashboard1","https://public.tableau.com/static/images/Tr/TrickorTreatTheHistoryofHalloweenandtheImpactofCOVID-19/Dashboard1/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/TrickorTreatTheHistoryofHalloweenandtheImpactofCOVID-19/Dashboard1","https://public.tableau.com/thumb/views/TrickorTreatTheHistoryofHalloweenandtheImpactofCOVID-19/Dashboard1",2020-11-05 13:28:53
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/BreakingBadDeaths/BreakingBadDeaths",1604582882432,"https://public.tableau.com/profile/eve.thomas#!/vizhome/BreakingBadDeaths/BreakingBadDeaths","https://public.tableau.com/static/images/Br/BreakingBadDeaths/BreakingBadDeaths/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/BreakingBadDeaths/BreakingBadDeaths","https://public.tableau.com/thumb/views/BreakingBadDeaths/BreakingBadDeaths",2020-11-05 13:28:02
"james.goodall","https://public.tableau.com/profile/james.goodall#!/vizhome/MakeoverMonday-Week44-TheDigitalGenderGap/MakeoverMonday-Week44-TheDigitalGenderGap",1604440937666,"https://public.tableau.com/profile/james.goodall#!/vizhome/MakeoverMonday-Week44-TheDigitalGenderGap/MakeoverMonday-Week44-TheDigitalGenderGap","https://public.tableau.com/static/images/Ma/MakeoverMonday-Week44-TheDigitalGenderGap/MakeoverMonday-Week44-TheDigitalGenderGap/1.png","https://public.tableau.com/profile/james.goodall#!/vizhome/MakeoverMonday-Week44-TheDigitalGenderGap/MakeoverMonday-Week44-TheDigitalGenderGap","https://public.tableau.com/thumb/views/MakeoverMonday-Week44-TheDigitalGenderGap/MakeoverMonday-Week44-TheDigitalGenderGap",2020-11-03 22:02:17
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MMDIGITALGENDERGAP/MMDigitalGenderGap",1604430907312,"https://public.tableau.com/profile/pratik4421#!/vizhome/MMDIGITALGENDERGAP/MMDigitalGenderGap","https://public.tableau.com/static/images/MM/MMDIGITALGENDERGAP/MMDigitalGenderGap/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MMDIGITALGENDERGAP/MMDigitalGenderGap","https://public.tableau.com/thumb/views/MMDIGITALGENDERGAP/MMDigitalGenderGap",2020-11-03 19:15:07
"francisco4773","https://public.tableau.com/profile/francisco4773#!/vizhome/DigitalGenderGap_16043767070660/Final",1604409243917,"https://public.tableau.com/profile/francisco4773#!/vizhome/DigitalGenderGap_16043767070660/Final","https://public.tableau.com/static/images/Di/DigitalGenderGap_16043767070660/Final/1.png","https://public.tableau.com/profile/francisco4773#!/vizhome/DigitalGenderGap_16043767070660/Final","https://public.tableau.com/thumb/views/DigitalGenderGap_16043767070660/Final",2020-11-03 13:14:03
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/TheDigitalGenderGapMakeoverMondayWeek44/The-Digital-Gender-Gap",1604396944278,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/TheDigitalGenderGapMakeoverMondayWeek44/The-Digital-Gender-Gap","https://public.tableau.com/static/images/Th/TheDigitalGenderGapMakeoverMondayWeek44/The-Digital-Gender-Gap/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/TheDigitalGenderGapMakeoverMondayWeek44/The-Digital-Gender-Gap","https://public.tableau.com/thumb/views/TheDigitalGenderGapMakeoverMondayWeek44/The-Digital-Gender-Gap",2020-11-03 09:49:04
"alaina.prevot","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek44-TheDigitalGenderGapViz5/DigitalGenderGap",1604354706476,"https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek44-TheDigitalGenderGapViz5/DigitalGenderGap","https://public.tableau.com/static/images/Ma/MakeoverMondayWeek44-TheDigitalGenderGapViz5/DigitalGenderGap/1.png","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek44-TheDigitalGenderGapViz5/DigitalGenderGap","https://public.tableau.com/thumb/views/MakeoverMondayWeek44-TheDigitalGenderGapViz5/DigitalGenderGap",2020-11-02 22:05:06
"laura.schofield","https://public.tableau.com/profile/laura.schofield#!/vizhome/VisforVictoria_16042620434470/VisforVictoria",1604335719715,"https://public.tableau.com/profile/laura.schofield#!/vizhome/VisforVictoria_16042620434470/VisforVictoria","https://public.tableau.com/static/images/Vi/VisforVictoria_16042620434470/VisforVictoria/1.png","https://public.tableau.com/profile/laura.schofield#!/vizhome/VisforVictoria_16042620434470/VisforVictoria","https://public.tableau.com/thumb/views/VisforVictoria_16042620434470/VisforVictoria",2020-11-02 16:48:39
"alaina.prevot","https://public.tableau.com/profile/alaina.prevot#!/vizhome/DiscoveringCockpitCountry/CockpitCountry",1604017927550,"https://public.tableau.com/profile/alaina.prevot#!/vizhome/DiscoveringCockpitCountry/CockpitCountry","https://public.tableau.com/static/images/Di/DiscoveringCockpitCountry/CockpitCountry/1.png","https://public.tableau.com/profile/alaina.prevot#!/vizhome/DiscoveringCockpitCountry/CockpitCountry","https://public.tableau.com/thumb/views/DiscoveringCockpitCountry/CockpitCountry",2020-10-30 00:32:07
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/Movies_16039955506990/Dashboard1",1604017794817,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/Movies_16039955506990/Dashboard1","https://public.tableau.com/static/images/Mo/Movies_16039955506990/Dashboard1/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/Movies_16039955506990/Dashboard1","https://public.tableau.com/thumb/views/Movies_16039955506990/Dashboard1",2020-10-30 00:29:54
"francisco4773","https://public.tableau.com/profile/francisco4773#!/vizhome/ApparelImport/Final",1603716667496,"https://public.tableau.com/profile/francisco4773#!/vizhome/ApparelImport/Final","https://public.tableau.com/static/images/Ap/ApparelImport/Final/1.png","https://public.tableau.com/profile/francisco4773#!/vizhome/ApparelImport/Final","https://public.tableau.com/thumb/views/ApparelImport/Final",2020-10-26 12:51:07
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/StrippingbareMakeoverMondayWeek43/Stripping-bare-apparel-brands-refuse-to-pay-for-goods",1603703267833,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/StrippingbareMakeoverMondayWeek43/Stripping-bare-apparel-brands-refuse-to-pay-for-goods","https://public.tableau.com/static/images/St/StrippingbareMakeoverMondayWeek43/Stripping-bare-apparel-brands-refuse-to-pay-for-goods/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/StrippingbareMakeoverMondayWeek43/Stripping-bare-apparel-brands-refuse-to-pay-for-goods","https://public.tableau.com/thumb/views/StrippingbareMakeoverMondayWeek43/Stripping-bare-apparel-brands-refuse-to-pay-for-goods",2020-10-26 09:07:47
"anjushreebv","https://public.tableau.com/profile/anjushreebv#!/vizhome/Big4network/Big4memberfirms",1603679355674,"https://public.tableau.com/profile/anjushreebv#!/vizhome/Big4network/Big4memberfirms","https://public.tableau.com/static/images/Bi/Big4network/Big4memberfirms/1.png","https://public.tableau.com/profile/anjushreebv#!/vizhome/Big4network/Big4memberfirms","https://public.tableau.com/thumb/views/Big4network/Big4memberfirms",2020-10-26 02:29:15
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/FindOutAboutTheFam/Main",1603483323973,"https://public.tableau.com/profile/autumnbattani#!/vizhome/FindOutAboutTheFam/Main","https://public.tableau.com/static/images/Fi/FindOutAboutTheFam/Main/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/FindOutAboutTheFam/Main","https://public.tableau.com/thumb/views/FindOutAboutTheFam/Main",2020-10-23 21:02:03
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/ScrollytellingwithTableauU_S_SenatorsandPlaceofBirth/Dashboard2",1603426772983,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/ScrollytellingwithTableauU_S_SenatorsandPlaceofBirth/Dashboard2","https://public.tableau.com/static/images/Sc/ScrollytellingwithTableauU_S_SenatorsandPlaceofBirth/Dashboard2/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/ScrollytellingwithTableauU_S_SenatorsandPlaceofBirth/Dashboard2","https://public.tableau.com/thumb/views/ScrollytellingwithTableauU_S_SenatorsandPlaceofBirth/Dashboard2",2020-10-23 05:19:32
"alaina.prevot","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek42-OECDHealthSpending/2019OECDHealthSpending",1603325506761,"https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek42-OECDHealthSpending/2019OECDHealthSpending","https://public.tableau.com/static/images/Ma/MakeoverMondayWeek42-OECDHealthSpending/2019OECDHealthSpending/1.png","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek42-OECDHealthSpending/2019OECDHealthSpending","https://public.tableau.com/thumb/views/MakeoverMondayWeek42-OECDHealthSpending/2019OECDHealthSpending",2020-10-22 01:11:46
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/TrueScrollytellinginTableauaconceptualexample/TrueScrollytelling",1603287388812,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/TrueScrollytellinginTableauaconceptualexample/TrueScrollytelling","https://public.tableau.com/static/images/Tr/TrueScrollytellinginTableauaconceptualexample/TrueScrollytelling/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/TrueScrollytellinginTableauaconceptualexample/TrueScrollytelling","https://public.tableau.com/thumb/views/TrueScrollytellinginTableauaconceptualexample/TrueScrollytelling",2020-10-21 14:36:28
"james.goodall","https://public.tableau.com/profile/james.goodall#!/vizhome/MakeoverMonday2020-Week42_16031174014630/MakeoverMonday2020-Week42",1603266553642,"https://public.tableau.com/profile/james.goodall#!/vizhome/MakeoverMonday2020-Week42_16031174014630/MakeoverMonday2020-Week42","https://public.tableau.com/static/images/Ma/MakeoverMonday2020-Week42_16031174014630/MakeoverMonday2020-Week42/1.png","https://public.tableau.com/profile/james.goodall#!/vizhome/MakeoverMonday2020-Week42_16031174014630/MakeoverMonday2020-Week42","https://public.tableau.com/thumb/views/MakeoverMonday2020-Week42_16031174014630/MakeoverMonday2020-Week42",2020-10-21 08:49:13
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/HealthspendinginOECDcountries2010to2019MMWk42/Dashboard1",1603257793133,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/HealthspendinginOECDcountries2010to2019MMWk42/Dashboard1","https://public.tableau.com/static/images/He/HealthspendinginOECDcountries2010to2019MMWk42/Dashboard1/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/HealthspendinginOECDcountries2010to2019MMWk42/Dashboard1","https://public.tableau.com/thumb/views/HealthspendinginOECDcountries2010to2019MMWk42/Dashboard1",2020-10-21 06:23:13
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/AppleInc-FinancialHighlights/Dashboard",1603101738540,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/AppleInc-FinancialHighlights/Dashboard","https://public.tableau.com/static/images/Ap/AppleInc-FinancialHighlights/Dashboard/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/AppleInc-FinancialHighlights/Dashboard","https://public.tableau.com/thumb/views/AppleInc-FinancialHighlights/Dashboard",2020-10-19 11:02:18
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/ChelseainthePremierLeaguePoints/ChelseaFC",1603045531070,"https://public.tableau.com/profile/cj.mayes#!/vizhome/ChelseainthePremierLeaguePoints/ChelseaFC","https://public.tableau.com/static/images/Ch/ChelseainthePremierLeaguePoints/ChelseaFC/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/ChelseainthePremierLeaguePoints/ChelseaFC","https://public.tableau.com/thumb/views/ChelseainthePremierLeaguePoints/ChelseaFC",2020-10-18 19:25:31
"laura.schofield","https://public.tableau.com/profile/laura.schofield#!/vizhome/UisforUnicorn_16030320188750/Uisforunicorn",1603032563117,"https://public.tableau.com/profile/laura.schofield#!/vizhome/UisforUnicorn_16030320188750/Uisforunicorn","https://public.tableau.com/static/images/Ui/UisforUnicorn_16030320188750/Uisforunicorn/1.png","https://public.tableau.com/profile/laura.schofield#!/vizhome/UisforUnicorn_16030320188750/Uisforunicorn","https://public.tableau.com/thumb/views/UisforUnicorn_16030320188750/Uisforunicorn",2020-10-18 15:49:23
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/YourVoteMatters/VOTE",1602950735562,"https://public.tableau.com/profile/autumnbattani#!/vizhome/YourVoteMatters/VOTE","https://public.tableau.com/static/images/Yo/YourVoteMatters/VOTE/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/YourVoteMatters/VOTE","https://public.tableau.com/thumb/views/YourVoteMatters/VOTE",2020-10-17 17:05:35
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/TheOriginofBoxOfficeHits/Originals",1602858094292,"https://public.tableau.com/profile/autumnbattani#!/vizhome/TheOriginofBoxOfficeHits/Originals","https://public.tableau.com/static/images/Th/TheOriginofBoxOfficeHits/Originals/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/TheOriginofBoxOfficeHits/Originals","https://public.tableau.com/thumb/views/TheOriginofBoxOfficeHits/Originals",2020-10-16 15:21:34
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/SportsViz100BIGGESTSIXES/SPORTSVIZ100BIGGESTSIXES",1602790282064,"https://public.tableau.com/profile/pratik4421#!/vizhome/SportsViz100BIGGESTSIXES/SPORTSVIZ100BIGGESTSIXES","https://public.tableau.com/static/images/Sp/SportsViz100BIGGESTSIXES/SPORTSVIZ100BIGGESTSIXES/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/SportsViz100BIGGESTSIXES/SPORTSVIZ100BIGGESTSIXES","https://public.tableau.com/thumb/views/SportsViz100BIGGESTSIXES/SPORTSVIZ100BIGGESTSIXES",2020-10-15 20:31:22
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/TheSDGVizProjectGoal9-IndustryInnovationInfrastructure/Dashboard",1602769768268,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/TheSDGVizProjectGoal9-IndustryInnovationInfrastructure/Dashboard","https://public.tableau.com/static/images/Th/TheSDGVizProjectGoal9-IndustryInnovationInfrastructure/Dashboard/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/TheSDGVizProjectGoal9-IndustryInnovationInfrastructure/Dashboard","https://public.tableau.com/thumb/views/TheSDGVizProjectGoal9-IndustryInnovationInfrastructure/Dashboard",2020-10-15 14:49:28
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/NobelPrizesWinners-GenderandRacialEquality/TheNobelPrize",1602607655192,"https://public.tableau.com/profile/eve.thomas#!/vizhome/NobelPrizesWinners-GenderandRacialEquality/TheNobelPrize","https://public.tableau.com/static/images/No/NobelPrizesWinners-GenderandRacialEquality/TheNobelPrize/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/NobelPrizesWinners-GenderandRacialEquality/TheNobelPrize","https://public.tableau.com/thumb/views/NobelPrizesWinners-GenderandRacialEquality/TheNobelPrize",2020-10-13 17:47:35
"francisco4773","https://public.tableau.com/profile/francisco4773#!/vizhome/DataAssetsandDataCulture_16024455104580/Final",1602553805633,"https://public.tableau.com/profile/francisco4773#!/vizhome/DataAssetsandDataCulture_16024455104580/Final","https://public.tableau.com/static/images/Da/DataAssetsandDataCulture_16024455104580/Final/1.png","https://public.tableau.com/profile/francisco4773#!/vizhome/DataAssetsandDataCulture_16024455104580/Final","https://public.tableau.com/thumb/views/DataAssetsandDataCulture_16024455104580/Final",2020-10-13 02:50:05
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/Caffeine_16024492590230/Caffeine",1602449259021,"https://public.tableau.com/profile/autumnbattani#!/vizhome/Caffeine_16024492590230/Caffeine","https://public.tableau.com/static/images/Ca/Caffeine_16024492590230/Caffeine/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/Caffeine_16024492590230/Caffeine","https://public.tableau.com/thumb/views/Caffeine_16024492590230/Caffeine",2020-10-11 21:47:39
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/WomensCricketStatsCollaboration_16023501638990/COLLABWOMENSCRICKET",1602350163897,"https://public.tableau.com/profile/pratik4421#!/vizhome/WomensCricketStatsCollaboration_16023501638990/COLLABWOMENSCRICKET","https://public.tableau.com/static/images/Wo/WomensCricketStatsCollaboration_16023501638990/COLLABWOMENSCRICKET/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/WomensCricketStatsCollaboration_16023501638990/COLLABWOMENSCRICKET","https://public.tableau.com/thumb/views/WomensCricketStatsCollaboration_16023501638990/COLLABWOMENSCRICKET",2020-10-10 18:16:03
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/TennisGrandSlams2003-2019/GrandSlamWinners2003-2019",1602344074641,"https://public.tableau.com/profile/cj.mayes#!/vizhome/TennisGrandSlams2003-2019/GrandSlamWinners2003-2019","https://public.tableau.com/static/images/Te/TennisGrandSlams2003-2019/GrandSlamWinners2003-2019/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/TennisGrandSlams2003-2019/GrandSlamWinners2003-2019","https://public.tableau.com/thumb/views/TennisGrandSlams2003-2019/GrandSlamWinners2003-2019",2020-10-10 16:34:34
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/SuperStoreRemake/Overview",1602247453813,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/SuperStoreRemake/Overview","https://public.tableau.com/static/images/Su/SuperStoreRemake/Overview/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/SuperStoreRemake/Overview","https://public.tableau.com/thumb/views/SuperStoreRemake/Overview",2020-10-09 13:44:13
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/NewYorkTreeDiversity/Dashboard1",1602075462680,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/NewYorkTreeDiversity/Dashboard1","https://public.tableau.com/static/images/Ne/NewYorkTreeDiversity/Dashboard1/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/NewYorkTreeDiversity/Dashboard1","https://public.tableau.com/thumb/views/NewYorkTreeDiversity/Dashboard1",2020-10-07 13:57:42
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/albers/Dashboard1",1601930572829,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/albers/Dashboard1","https://public.tableau.com/static/images/al/albers/Dashboard1/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/albers/Dashboard1","https://public.tableau.com/thumb/views/albers/Dashboard1",2020-10-05 21:42:52
"laura.schofield","https://public.tableau.com/profile/laura.schofield#!/vizhome/TisforTea_16019192346480/Static",1601919570074,"https://public.tableau.com/profile/laura.schofield#!/vizhome/TisforTea_16019192346480/Static","https://public.tableau.com/static/images/Ti/TisforTea_16019192346480/Static/1.png","https://public.tableau.com/profile/laura.schofield#!/vizhome/TisforTea_16019192346480/Static","https://public.tableau.com/thumb/views/TisforTea_16019192346480/Static",2020-10-05 18:39:30
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/RafaelNadalinGrandSlamTournaments/NadalATPFinals",1601919056525,"https://public.tableau.com/profile/cj.mayes#!/vizhome/RafaelNadalinGrandSlamTournaments/NadalATPFinals","https://public.tableau.com/static/images/Ra/RafaelNadalinGrandSlamTournaments/NadalATPFinals/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/RafaelNadalinGrandSlamTournaments/NadalATPFinals","https://public.tableau.com/thumb/views/RafaelNadalinGrandSlamTournaments/NadalATPFinals",2020-10-05 18:30:56
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/THETRANSREPORT-TransgenderInequalityintheUK/THETRANSREPORT-Stonewall",1601906949997,"https://public.tableau.com/profile/eve.thomas#!/vizhome/THETRANSREPORT-TransgenderInequalityintheUK/THETRANSREPORT-Stonewall","https://public.tableau.com/static/images/TH/THETRANSREPORT-TransgenderInequalityintheUK/THETRANSREPORT-Stonewall/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/THETRANSREPORT-TransgenderInequalityintheUK/THETRANSREPORT-Stonewall","https://public.tableau.com/thumb/views/THETRANSREPORT-TransgenderInequalityintheUK/THETRANSREPORT-Stonewall",2020-10-05 15:09:09
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/September_16018188915860/SeptProjects",1601824774991,"https://public.tableau.com/profile/autumnbattani#!/vizhome/September_16018188915860/SeptProjects","https://public.tableau.com/static/images/Se/September_16018188915860/SeptProjects/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/September_16018188915860/SeptProjects","https://public.tableau.com/thumb/views/September_16018188915860/SeptProjects",2020-10-04 16:19:34
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/UKPOLICESTATS-TheGenderDivide/UKPoliceStats-GenderSplit",1601727921712,"https://public.tableau.com/profile/eve.thomas#!/vizhome/UKPOLICESTATS-TheGenderDivide/UKPoliceStats-GenderSplit","https://public.tableau.com/static/images/UK/UKPOLICESTATS-TheGenderDivide/UKPoliceStats-GenderSplit/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/UKPOLICESTATS-TheGenderDivide/UKPoliceStats-GenderSplit","https://public.tableau.com/thumb/views/UKPOLICESTATS-TheGenderDivide/UKPoliceStats-GenderSplit",2020-10-03 13:25:21
