workbookRepoUrl,title,defaultViewName,viewCount,numberOfFavorites,authorDisplayName,authorProfileName,defaultViewRepoUrl,profileName,VOTD_flag
HateCrimeinChicago_16806333031310,Hate Crime in  Chicago,HATECRIMEINCHICAGO,16,0,Mehras,mehras,HateCrimeinChicago_16806333031310/sheets/HATECRIMEINCHICAGO,mehras,
TrafficSourcesAnalysis,Traffic Sources Analysis,TrafficSourcesAnalysis,145,2,Mehras,mehras,TrafficSourcesAnalysis/sheets/TrafficSourcesAnalysis,mehras,
SuperstorePerformanceMonitoring_16802996322250,Superstore Performance Monitoring,Monitoring,26,1,Mehras,mehras,SuperstorePerformanceMonitoring_16802996322250/sheets/Monitoring,mehras,
MasteringContainersinTableauIII,Executive Sales ,MasteringContainersinTableauIII,18,0,Mehras,mehras,MasteringContainersinTableauIII/sheets/MasteringContainersinTableauIII,mehras,
MasteringContainersinTableauII,Social Media Dashbaord,MasteringContainersinTableauII,37,0,Mehras,mehras,MasteringContainersinTableauII/sheets/MasteringContainersinTableauII,mehras,
MasteringContainersinTableau_16799461971950,Executive Sales,MasteringContainersinTableau,41,2,Mehras,mehras,MasteringContainersinTableau_16799461971950/sheets/MasteringContainersinTableau,mehras,
GenderPayGapinUSASoccer,Gender Pay Gap in USA Soccer,GenderPayGapinUSASoccer,24,0,Mehras,mehras,GenderPayGapinUSASoccer/sheets/GenderPayGapinUSASoccer,mehras,
NobelPrizeAwardedWomen,Nobel Prize Awarded Women,NobelPrizeAwardedWomen,72,0,Mehras,mehras,NobelPrizeAwardedWomen/sheets/NobelPrizeAwardedWomen,mehras,
WOW2023W09_ATrickyFilter_Texas,#WOW2023 W09_ A Tricky Filter_Texas,WOW2023WK09,29,0,Mehras,mehras,WOW2023W09_ATrickyFilter_Texas/sheets/WOW2023WK09,mehras,
MeatProductioninGermanyisontheslide,Meat Production in Germany is on the slide,MeatProductioninGermanyisontheslide,22,0,Mehras,mehras,MeatProductioninGermanyisontheslide/sheets/MeatProductioninGermanyisontheslide,mehras,
AfricanAmericanMuseumsintheUnitedStates_16762568001030,African American Museums in the United States,AfricanAmericanMuseumsintheU_S_,161,0,Mehras,mehras,AfricanAmericanMuseumsintheUnitedStates_16762568001030/sheets/AfricanAmericanMuseumsintheU_S_,mehras,
Blenddatafromtwosources_16777729773660,Blend data from two sources,Blenddatafromtwosources,8,0,Mehras,mehras,Blenddatafromtwosources_16777729773660/sheets/Blenddatafromtwosources,mehras,
USTreeNutProduction_16777706279740,US Tree Nut Production,USTreeNutProduction_1,10,0,Mehras,mehras,USTreeNutProduction_16777706279740/sheets/USTreeNutProduction_1,mehras,
BattleAgainstRedlininginPittsburgh,Battle Against Redlining in Pittsburgh,BattleAgainstRedlininginPittsburgh,103,0,Mehras,mehras,BattleAgainstRedlininginPittsburgh/sheets/BattleAgainstRedlininginPittsburgh,mehras,
OrdersandReturns_16777687940600,Orders and Returns,OrdersandReturns,10,0,Mehras,mehras,OrdersandReturns_16777687940600/sheets/OrdersandReturns,mehras,
HowmuchcaffeineisincoffeedrinksatpopularUKchains,How much caffeine is in coffee drinks at popular UK chains?,HowmuchcaffeineisincoffeedrinksatpopularUKchains,42,0,Mehras,mehras,HowmuchcaffeineisincoffeedrinksatpopularUKchains/sheets/HowmuchcaffeineisincoffeedrinksatpopularUKchains,mehras,
CostofaDozenRosesbyState_16772988016680,Cost of a Dozen Roses by State,CostofaDozenRosesbyState,91,2,Mehras,mehras,CostofaDozenRosesbyState_16772988016680/sheets/CostofaDozenRosesbyState,mehras,
LibraryUsageandCostsWorldwide,Library Usage and Costs Worldwide,Libraryusageandcostsworldwide,16,0,Mehras,mehras,LibraryUsageandCostsWorldwide/sheets/Libraryusageandcostsworldwide,mehras,
ProductInformation_16771253190060,Product Information,Dashboard1,9,0,Mehras,mehras,ProductInformation_16771253190060/sheets/Dashboard1,mehras,
ProfitRatiobyProduct,Profit Ratio by Product,ProfitRatiobyProduct,8,0,Mehras,mehras,ProfitRatiobyProduct/sheets/ProfitRatiobyProduct,mehras,
Salesbyproductcategoryfor2019-2022,Sales by product category for 2019-2022,Salesbyproductcategoryfor2019-2022,8,0,Mehras,mehras,Salesbyproductcategoryfor2019-2022/sheets/Salesbyproductcategoryfor2019-2022,mehras,
SalesProfitRatio_16770353043040,Sales & Profit Ratio,SalesProfitRatio,11,0,Mehras,mehras,SalesProfitRatio_16770353043040/sheets/SalesProfitRatio,mehras,
Adddividersonadashboard,Add dividers on a dashboard,Adddividersonadashboard,7,0,Mehras,mehras,Adddividersonadashboard/sheets/Adddividersonadashboard,mehras,
SankeyDiagram_16763182533550,Sankey Diagram (Ladataviz),SankeyDiagram,45,1,Mehras,mehras,SankeyDiagram_16763182533550/sheets/SankeyDiagram,mehras,
NetworkDiagram_16758098119350,Network Diagram (Ladataviz),SimpleNetworkGraph,39,1,Mehras,mehras,NetworkDiagram_16758098119350/sheets/SimpleNetworkGraph,mehras,
DoDChangeexcl_weekends,DoD Change (excl. weekends),DayoverDayChangeExcludingWeekends,11,0,Mehras,mehras,DoDChangeexcl_weekends/sheets/DayoverDayChangeExcludingWeekends,mehras,
Showanaxisonlyontheright,Show an axis only on the right,Showanaxisonlyontheright,10,0,Mehras,mehras,Showanaxisonlyontheright/sheets/Showanaxisonlyontheright,mehras,
MoveOutliersToTheFront,Move Outliers To The Front,MoveOutliersToTheFront,22,0,Mehras,mehras,MoveOutliersToTheFront/sheets/MoveOutliersToTheFront,mehras,
QuadrantChart_16753739062990,Quadrant Chart,QuadrantChart,29,0,Mehras,mehras,QuadrantChart_16753739062990/sheets/QuadrantChart,mehras,
SwapMeasuresinaWorksheet,Swap Measures in a Worksheet,SwapMeasuresinaWorksheet,11,0,Mehras,mehras,SwapMeasuresinaWorksheet/sheets/SwapMeasuresinaWorksheet,mehras,
AddVerticalLinesonaSlopeGraph,Add Vertical Lines on a Slope Graph,AddVerticalLinesonaSlopeGraph_1,21,0,Mehras,mehras,AddVerticalLinesonaSlopeGraph/sheets/AddVerticalLinesonaSlopeGraph_1,mehras,
ScatterplotDrillDown_16751860090130,Scatterplot Drill Down,ScatterplotDrillDown,18,0,Mehras,mehras,ScatterplotDrillDown_16751860090130/sheets/ScatterplotDrillDown,mehras,
Chunyunhasreturned,Chunyun has returned?,ChunyuntheSpringFestivaltravelrushhasreturned,70,0,Mehras,mehras,Chunyunhasreturned/sheets/ChunyuntheSpringFestivaltravelrushhasreturned,mehras,
MortgageRatesoverthepast10years,Mortgage Rates over the past 10 years,MortgageRatesoverthepast10years,200,1,Mehras,mehras,MortgageRatesoverthepast10years/sheets/MortgageRatesoverthepast10years,mehras,
STRINGOFPEARLS,STRING OF PEARLS,STRINGOFPEARLS,0,0,Mehras,mehras,STRINGOFPEARLS/sheets/STRINGOFPEARLS,mehras,
Worlds100TallestBuildings_16720844778330,Worlds 100 Tallest Buildings,Worlds100TallestBuildings,77,0,Mehras,mehras,Worlds100TallestBuildings_16720844778330/sheets/Worlds100TallestBuildings,mehras,
StarTrekEpisode,Star Trek Episode List,StarTrekEpisodeList,70,0,Mehras,mehras,StarTrekEpisode/sheets/StarTrekEpisodeList,mehras,
NetflixTVShowsandMovies_16707121858100,Netflix TV Shows and Movies,NetflixShowsMovies,80,0,Mehras,mehras,NetflixTVShowsandMovies_16707121858100/sheets/NetflixShowsMovies,mehras,
B2VBWeek13,HRC's Corporate Equality Index 2022,HRCCEI,70,0,Mehras,mehras,B2VBWeek13/sheets/HRCCEI,mehras,
TheGlobalDivideonHomosexuality_16549889963050,The Global Divide on Homosexuality,TheGlobalDivideonHomosexuality,159,0,Mehras,mehras,TheGlobalDivideonHomosexuality_16549889963050/sheets/TheGlobalDivideonHomosexuality,mehras,
2022Week10-UsingSetsforTopN,Wine Production within the US_V3,WineProduction_V2,130,0,Mehras,mehras,2022Week10-UsingSetsforTopN/sheets/WineProduction_V2,mehras,
TC22ATTENDANCESURVEY,TC22 ATTENDANCE SURVEY,TC22ATTENDANCESURVEY,91,0,Mehras,mehras,TC22ATTENDANCESURVEY/sheets/TC22ATTENDANCESURVEY,mehras,
RegiontoStateDrilldown_16747466656650,Region to State Drill down,RegiontoStateDrilldown,0,0,Mehras,mehras,RegiontoStateDrilldown_16747466656650/sheets/RegiontoStateDrilldown,mehras,
SelectaDaterangewithaSetAction,Select a Date range with a Set Action,SelectaDaterangewithaSetAction,0,0,Mehras,mehras,SelectaDaterangewithaSetAction/sheets/SelectaDaterangewithaSetAction,mehras,
ReplaceaDataSourceandReferences,Replace a Data Source and References,ReplaceaDataSourceandReferences,0,0,Mehras,mehras,ReplaceaDataSourceandReferences/sheets/ReplaceaDataSourceandReferences,mehras,
HowtoCalculateDayOverDayChange,How to Calculate Day Over Day Change,Dashboard1,0,0,Mehras,mehras,HowtoCalculateDayOverDayChange/sheets/Dashboard1,mehras,
AddaFiltertoaDashboardTitle,Add a Filter to a Dashboard Title,AddaFiltertoaDashboardTitle,0,0,Mehras,mehras,AddaFiltertoaDashboardTitle/sheets/AddaFiltertoaDashboardTitle,mehras,
TurnOnOffaColorblindColorPalette,Turn On/Off a Colorblind Color Palette,Dashboard1,0,0,Mehras,mehras,TurnOnOffaColorblindColorPalette/sheets/Dashboard1,mehras,
ContextFilters_16742261098240,Context Filters,ContextFilters,0,0,Mehras,mehras,ContextFilters_16742261098240/sheets/ContextFilters,mehras,
Copyformattingfromanotherworksheet,Copy formatting from another worksheet,BySub-Category,0,0,Mehras,mehras,Copyformattingfromanotherworksheet/sheets/BySub-Category,mehras,
HighlightwithaSetAction,Highlight with a Set Action,HighlightwithaSetAction,0,0,Mehras,mehras,HighlightwithaSetAction/sheets/HighlightwithaSetAction,mehras,
TwoColorAreaChart,Two Color Area Chart,TwoColorAreaChart,0,0,Mehras,mehras,TwoColorAreaChart/sheets/TwoColorAreaChart,mehras,
HighlightwithaParamaterAction,Highlight with a Paramater Action,HighlightwithaParameterAction,0,0,Mehras,mehras,HighlightwithaParamaterAction/sheets/HighlightwithaParameterAction,mehras,
AssignHighlightColorstoaPalette,Assign Highlight Colors to a Palette,AssignHighlightColors,0,0,Mehras,mehras,AssignHighlightColorstoaPalette/sheets/AssignHighlightColors,mehras,
HowtousetheSIGNfunction,How to use the SIGN function,HowtousetheSIGNFunction,0,0,Mehras,mehras,HowtousetheSIGNfunction/sheets/HowtousetheSIGNFunction,mehras,
CreateaPerfectlySizedDashboard,Create a Perfectly Sized Dashboard,CreateaPerfectlySizedDashboard,0,0,Mehras,mehras,CreateaPerfectlySizedDashboard/sheets/CreateaPerfectlySizedDashboard,mehras,
CreateaDatewiththeMAKEDATEfunction,Create a Date with the MAKEDATE function,Day66,0,0,Mehras,mehras,CreateaDatewiththeMAKEDATEfunction/sheets/Day66,mehras,
ColorBansPositiveorNegative,Color Bans Positive or Negative,Day65,0,0,Mehras,mehras,ColorBansPositiveorNegative/sheets/Day65,mehras,
HowtoCreateaBuffer,How to Create a Buffer,Day64,0,1,Mehras,mehras,HowtoCreateaBuffer/sheets/Day64,mehras,
HowtoCalculateDistance,How to Calculate Distance,Day63,0,0,Mehras,mehras,HowtoCalculateDistance/sheets/Day63,mehras,
CreateRouteswithMakeline,Create Routes with Makeline,Day62,0,0,Mehras,mehras,CreateRouteswithMakeline/sheets/Day62,mehras,
ProportionalStackedBarChart,Proportional Stacked Bar Chart,Day61,0,0,Mehras,mehras,ProportionalStackedBarChart/sheets/Day61,mehras,
SmallMultipleTrends,Small Multiple Trends,SmallMultipleTrends,26,0,Mehras,mehras,SmallMultipleTrends/sheets/SmallMultipleTrends,mehras,
UseaForecasttopredictfuturesales,Use a Forecast to predict future sales,MakingProjections,20,0,Mehras,mehras,UseaForecasttopredictfuturesales/sheets/MakingProjections,mehras,
ParameterstoswapMeasuresAggregationTypeDimensions,"Parameters to swap Measures, Aggregation Type, & Dimensions",CreateparametersforswappingMeasuresAggregationTypeandDimensions,27,0,Mehras,mehras,ParameterstoswapMeasuresAggregationTypeDimensions/sheets/CreateparametersforswappingMeasuresAggregationTypeandDimensions,mehras,
Parametersincalculationsfiltersandreferencelines,"Parameters in calculations, filters, and reference lines",Addinteractivityandflexibilityusingparameters,26,0,Mehras,mehras,Parametersincalculationsfiltersandreferencelines/sheets/Addinteractivityandflexibilityusingparameters,mehras,
FindtheTopSeller,Find the Top Seller,Day60,0,0,Mehras,mehras,FindtheTopSeller/sheets/Day60,mehras,
CalendarHeatMap_16724211138200,Calendar Heat Map,Day59,15,0,Mehras,mehras,CalendarHeatMap_16724211138200/sheets/Day59,mehras,
CreateaCustomDateHierarchy,Create a Custom Date Hierarchy,Day58,13,0,Mehras,mehras,CreateaCustomDateHierarchy/sheets/Day58,mehras,
Createafieldwithablankname,Create a field with a blank name,Day57,13,0,Mehras,mehras,Createafieldwithablankname/sheets/Day57,mehras,
Labelthetopofastackedbarchart,Label the top of a stacked bar chart,Day56,14,0,Mehras,mehras,Labelthetopofastackedbarchart/sheets/Day56,mehras,
CombineFieldswithaLineBreak,Combine Fields with a Line Break,Day55,12,0,Mehras,mehras,CombineFieldswithaLineBreak/sheets/Day55,mehras,
HowtoIdentifyUnusedFields,How to Identify Unused Fields,Day54,15,0,Mehras,mehras,HowtoIdentifyUnusedFields/sheets/Day54,mehras,
N-WeeksMovingAveragewaParameter,N-Weeks Moving Average w/ a Parameter,Day53,12,0,Mehras,mehras,N-WeeksMovingAveragewaParameter/sheets/Day53,mehras,
CandlestickChart_16721960219060,Candlestick Chart,Day52,12,0,Mehras,mehras,CandlestickChart_16721960219060/sheets/Day52,mehras,
AddaDividerLinestoaDashboard,Add a Divider Lines to a Dashboard,Day51,18,0,Mehras,mehras,AddaDividerLinestoaDashboard/sheets/Day51,mehras,
AidWorkerSecurity_16719113834400,Aid Worker Security,AidWorkerSecurity,83,0,Mehras,mehras,AidWorkerSecurity_16719113834400/sheets/AidWorkerSecurity,mehras,
Adda45onascatterplot,Add a 45° on a scatter plot,Day50,12,0,Mehras,mehras,Adda45onascatterplot/sheets/Day50,mehras,
CompareCurrentPriorYearSales,Compare Current & Prior Year Sales,Day49,14,0,Mehras,mehras,CompareCurrentPriorYearSales/sheets/Day49,mehras,
MoveaReferenceLinetotheBack,Move a Reference Line to the Back,Day48,11,0,Mehras,mehras,MoveaReferenceLinetotheBack/sheets/Day48,mehras,
DisableHighlighting,Disable Highlighting,Day47,10,0,Mehras,mehras,DisableHighlighting/sheets/Day47,mehras,
CreateaMovingReferenceLinewithaSetAction,Create a Moving Reference Line with a Set Action,Day46,11,0,Mehras,mehras,CreateaMovingReferenceLinewithaSetAction/sheets/Day46,mehras,
CreateaMovingReferenceLinewithaParameterAction,Create a Moving Reference Line with a Parameter Action,Day45,10,0,Mehras,mehras,CreateaMovingReferenceLinewithaParameterAction/sheets/Day45,mehras,
RemovetheZeroLabelfromanAxis,Remove the Zero Label from an Axis,Day44,10,0,Mehras,mehras,RemovetheZeroLabelfromanAxis/sheets/Day44,mehras,
ZoomInOutonanAxiswithParameter,Zoom In & Out on an Axis with Parameter,Day43,0,0,Mehras,mehras,ZoomInOutonanAxiswithParameter/sheets/Day43,mehras,
MoveDimensionLabelstotheTopoftheChart,Move Dimension Labels to the Top of the Chart,Day42,0,0,Mehras,mehras,MoveDimensionLabelstotheTopoftheChart/sheets/Day42,mehras,
LabelInsideTheEndofaBarChart,Label Inside The End of a Bar Chart,Day41,0,0,Mehras,mehras,LabelInsideTheEndofaBarChart/sheets/Day41,mehras,
CreateaMapwithoutaBackground,Create a Map without a Background,Day40,0,0,Mehras,mehras,CreateaMapwithoutaBackground/sheets/Day40,mehras,
HowtoMakeaDashboardUnclickable_16718362216910,How to Make a Dashboard Unclickable,Day39,0,0,Mehras,mehras,HowtoMakeaDashboardUnclickable_16718362216910/sheets/Day39,mehras,
AddLabelsAboveHorizontalBars,Add Labels Above Horizontal Bars,Day38,0,0,Mehras,mehras,AddLabelsAboveHorizontalBars/sheets/Day38,mehras,
2WaystoLabeltheEndsofLines,2 Ways to Label the Ends of Lines,Day37,0,0,Mehras,mehras,2WaystoLabeltheEndsofLines/sheets/Day37,mehras,
GanttChart_16718266664560,Gantt Chart,Day36,0,0,Mehras,mehras,GanttChart_16718266664560/sheets/Day36,mehras,
PermanentlyDisableSortingonaChart,Permanently Disable Sorting on a Chart,Day35,0,0,Mehras,mehras,PermanentlyDisableSortingonaChart/sheets/Day35,mehras,
CircleTimeline_16718263602080,Circle Timeline,Day34,0,0,Mehras,mehras,CircleTimeline_16718263602080/sheets/Day34,mehras,
AnimatedScatterplot_16718258433960,Animated Scatterplot,Day33,0,0,Mehras,mehras,AnimatedScatterplot_16718258433960/sheets/Day33,mehras,
ParetoChart_16718253289470,Pareto Chart,Day32,0,0,Mehras,mehras,ParetoChart_16718253289470/sheets/Day32,mehras,
WaterfallChart_16718250663080,Waterfall Chart,Day31,0,0,Mehras,mehras,WaterfallChart_16718250663080/sheets/Day31,mehras,
Assignageographicroletoanon-geographicfield,Assign a geographic role to a non-geographic field,Day30,0,0,Mehras,mehras,Assignageographicroletoanon-geographicfield/sheets/Day30,mehras,
DensityScatterplot,Density Scatterplot,Day29,0,0,Mehras,mehras,DensityScatterplot/sheets/Day29,mehras,
DensityMap_16718204099810,Density Map,Day28,0,0,Mehras,mehras,DensityMap_16718204099810/sheets/Day28,mehras,
SpatialJoin_16718203054800,Spatial Join,Day27,0,0,Mehras,mehras,SpatialJoin_16718203054800/sheets/Day27,mehras,
SlopeGraph_16718202003940,Slope Graph,Day26,0,0,Mehras,mehras,SlopeGraph_16718202003940/sheets/Day26,mehras,
BarcodeChart_16718200594620,Barcode Chart,Day25,0,0,Mehras,mehras,BarcodeChart_16718200594620/sheets/Day25,mehras,
NoAxisBarChart_16718199724110,No Axis Bar Chart,Day24,9,0,Mehras,mehras,NoAxisBarChart_16718199724110/sheets/Day24,mehras,
JitterPlot_16718198412000,Jitter Plot,Day23,20,0,Mehras,mehras,JitterPlot_16718198412000/sheets/Day23,mehras,
CometChart_16718197254950,Comet Chart,Day22,11,0,Mehras,mehras,CometChart_16718197254950/sheets/Day22,mehras,
BumpChart_16718195669440,Bump Chart,Day21,9,0,Mehras,mehras,BumpChart_16718195669440/sheets/Day21,mehras,
ButterflyChart_16718193734170,Butterfly Chart,Day20,12,0,Mehras,mehras,ButterflyChart_16718193734170/sheets/Day20,mehras,
PopulationPyramid_16718187818490,Population Pyramid,Day19,10,0,Mehras,mehras,PopulationPyramid_16718187818490/sheets/Day19,mehras,
BoxWhiskerPlot_16718186029700,Box & Whisker Plot,Day18,10,0,Mehras,mehras,BoxWhiskerPlot_16718186029700/sheets/Day18,mehras,
FloatingBarChart_16718185163740,Floating Bar Chart,Day17,12,0,Mehras,mehras,FloatingBarChart_16718185163740/sheets/Day17,mehras,
EnclosedDotPlot_16718183049490,Enclosed Dot Plot,Day16,10,0,Mehras,mehras,EnclosedDotPlot_16718183049490/sheets/Day16,mehras,
BarbellChart_16718181583570,Barbell Chart,Day15,13,0,Mehras,mehras,BarbellChart_16718181583570/sheets/Day15,mehras,
LollipopChart_16718180278080,Lollipop Chart,Day14,10,0,Mehras,mehras,LollipopChart_16718180278080/sheets/Day14,mehras,
AreaChartwithaSolidBorder,Area Chart with a Solid Border,Day13,10,0,Mehras,mehras,AreaChartwithaSolidBorder/sheets/Day13,mehras,
DualAxisChart_16718178265240,Dual Axis Chart,Day12,10,0,Mehras,mehras,DualAxisChart_16718178265240/sheets/Day12,mehras,
Sparklines_16718177364400,Sparklines,Day11,10,0,Mehras,mehras,Sparklines_16718177364400/sheets/Day11,mehras,
DonutCharts_16718172803760,Donut Chart,Day10,12,0,Mehras,mehras,DonutCharts_16718172803760/sheets/Day10,mehras,
PieCharts_16718170077910,Pie Chart,Day9,12,0,Mehras,mehras,PieCharts_16718170077910/sheets/Day9,mehras,
RoundedBarCharts_16718167428290,Rounded Bar Chart,Day8,12,0,Mehras,mehras,RoundedBarCharts_16718167428290/sheets/Day8,mehras,
BarinBarChart_16718166414910,Bar in Bar Chart,Day7,10,0,Mehras,mehras,BarinBarChart_16718166414910/sheets/Day7,mehras,
DeselectMultipleSheetsinaDashboardAction,Deselect Multiple Sheets in a Dashboard Action,Day3,11,0,Mehras,mehras,DeselectMultipleSheetsinaDashboardAction/sheets/Day3,mehras,
CBScoActualSalesValues,C&BSco Actual Sales Values,CBScoActualSalesValues,17,0,Mehras,mehras,CBScoActualSalesValues/sheets/CBScoActualSalesValues,mehras,
CBScoMeetingTargets,C&BSco Meeting Targets,Week29CBScoMeetingTargets,18,0,Mehras,mehras,CBScoMeetingTargets/sheets/Week29CBScoMeetingTargets,mehras,
SunCycleSalesDashboard,#VOTD | SunCycle Sales Dashboard ☀️🌕,SunCycleSalesDashboard,16062,274,Joris van den Berg 🌎,joris.van.den.berg,SunCycleSalesDashboard/sheets/SunCycleSalesDashboard,joris.van.den.berg,VOTD
AgingCareintheNetherlands,Aging & Care in the Netherlands,VergrijzingenThuiszorg,13,1,Joris van den Berg 🌎,joris.van.den.berg,AgingCareintheNetherlands/sheets/VergrijzingenThuiszorg,joris.van.den.berg,
CasadePapelSpatialEscapeRoom,Casa de Papel: Spatial Escape Room,Opening,791,7,Joris van den Berg 🌎,joris.van.den.berg,CasadePapelSpatialEscapeRoom/sheets/Opening,joris.van.den.berg,
AllHailHaalandHaalandsrecordbreakingseason,All Hail Haaland | Haaland's record breaking season,Haaland,380,2,Joris van den Berg 🌎,joris.van.den.berg,AllHailHaalandHaalandsrecordbreakingseason/sheets/Haaland,joris.van.den.berg,
StarsoftheChampionsLeague,Stars of the Champions League,StarsoftheChampionsLeague,143,2,Joris van den Berg 🌎,joris.van.den.berg,StarsoftheChampionsLeague/sheets/StarsoftheChampionsLeague,joris.van.den.berg,
PremierLeagueRoundup,Premier League Roundup,PremierLeagueRoundup,1371,1,Joris van den Berg 🌎,joris.van.den.berg,PremierLeagueRoundup/sheets/PremierLeagueRoundup,joris.van.den.berg,
WheretheWindBlowsMakeOverMondayWeek122023,#VOTD | Where the Wind Blows | #MakeOverMonday Week 12 2023,WheretheWindblows,3744,35,Joris van den Berg 🌎,joris.van.den.berg,WheretheWindBlowsMakeOverMondayWeek122023/sheets/WheretheWindblows,joris.van.den.berg,VOTD
HoldMyCup-MakeoverMonday2023Week9,Hold My Cup - #MakeoverMonday 2023 Week 9,Holdmycup,132,4,Joris van den Berg 🌎,joris.van.den.berg,HoldMyCup-MakeoverMonday2023Week9/sheets/Holdmycup,joris.van.den.berg,
StatsAmsvorde32_0,Stats Amsvorde 3 2.0,OVERVIEW,1655,1,Joris van den Berg 🌎,joris.van.den.berg,StatsAmsvorde32_0/sheets/OVERVIEW,joris.van.den.berg,
AmazingAmazonAStoryMap,Amazing Amazon: A Story Map,Opening,188,1,Joris van den Berg 🌎,joris.van.den.berg,AmazingAmazonAStoryMap/sheets/Opening,joris.van.den.berg,
IntersectConquer,Intersect & Conquer,IntersectConquer,117,2,Joris van den Berg 🌎,joris.van.den.berg,IntersectConquer/sheets/IntersectConquer,joris.van.den.berg,
SomeNeonFun,Some Neon Fun,Neonfun,1246,2,Joris van den Berg 🌎,joris.van.den.berg,SomeNeonFun/sheets/Neonfun,joris.van.den.berg,
DutchCoralReefs,Dutch Coral Reefs,Coralmaps,115,0,Joris van den Berg 🌎,joris.van.den.berg,DutchCoralReefs/sheets/Coralmaps,joris.van.den.berg,
ChampionsLeagueKnockout,Champions League Knockout,Knockoutphase,77,2,Joris van den Berg 🌎,joris.van.den.berg,ChampionsLeagueKnockout/sheets/Knockoutphase,joris.van.den.berg,
QueensoftheEuros,Queens of the Euros,Queensoftheeuros,40,0,Joris van den Berg 🌎,joris.van.den.berg,QueensoftheEuros/sheets/Queensoftheeuros,joris.van.den.berg,
OngevallenNederlanddemoworkbook,Ongevallen Nederland demo workbook,Landingspagina,85,0,Joris van den Berg 🌎,joris.van.den.berg,OngevallenNederlanddemoworkbook/sheets/Landingspagina,joris.van.den.berg,
EredivisieRoundup,Eredivisie Roundup,EredivisieRoundup,187,0,Joris van den Berg 🌎,joris.van.den.berg,EredivisieRoundup/sheets/EredivisieRoundup,joris.van.den.berg,
AgingoftheDutch,Aging of the Dutch,AgingoftheDutch,76,0,Joris van den Berg 🌎,joris.van.den.berg,AgingoftheDutch/sheets/AgingoftheDutch,joris.van.den.berg,
Hostwinsthemost,Host wins the most,Hostswinmost,60,0,Joris van den Berg 🌎,joris.van.den.berg,Hostwinsthemost/sheets/Hostswinmost,joris.van.den.berg,
Hostwinsthemost-Smallversion_16444210834160,Host wins the most - Small version,Hostswinthemost,56,0,Joris van den Berg 🌎,joris.van.den.berg,Hostwinsthemost-Smallversion_16444210834160/sheets/Hostswinthemost,joris.van.den.berg,
MedalsoftheWinterOlympics,Medals of the Winter Olympics,WinterOlympicsMap,82,0,Joris van den Berg 🌎,joris.van.den.berg,MedalsoftheWinterOlympics/sheets/WinterOlympicsMap,joris.van.den.berg,
WhatsmyageagainWinterOlympicsedition,What's my age again? Winter Olympics edition,Whatsmyageagain,264,0,Joris van den Berg 🌎,joris.van.den.berg,WhatsmyageagainWinterOlympicsedition/sheets/Whatsmyageagain,joris.van.den.berg,
CoronaVirusAnimated,Corona Virus Animated,SpreadCoronavirus,373,2,Joris van den Berg 🌎,joris.van.den.berg,CoronaVirusAnimated/sheets/SpreadCoronavirus,joris.van.den.berg,
NYCCitibikeusage-Tableauspatialfunctionsexample,NYC Citibike usage - Tableau spatial functions example,NYCCitibikesdashboard,101,0,Joris van den Berg 🌎,joris.van.den.berg,NYCCitibikeusage-Tableauspatialfunctionsexample/sheets/NYCCitibikesdashboard,joris.van.den.berg,
MaunaKea,Mauna Kea,MaunaKea,62,0,Joris van den Berg 🌎,joris.van.den.berg,MaunaKea/sheets/MaunaKea,joris.van.den.berg,
GroeninAmersfoort,Groen in Amersfoort,GROENAMERSFOORT,206,0,Joris van den Berg 🌎,joris.van.den.berg,GroeninAmersfoort/sheets/GROENAMERSFOORT,joris.van.den.berg,
WorkoutWednesday2021Week24CholeraOutbreak,#WorkoutWednesday2021 Week 24 | Cholera Outbreak,WOW2021W24,56,0,Joris van den Berg 🌎,joris.van.den.berg,WorkoutWednesday2021Week24CholeraOutbreak/sheets/WOW2021W24,joris.van.den.berg,
CVJoris,CV Joris,CV,70,1,Joris van den Berg 🌎,joris.van.den.berg,CVJoris/sheets/CV,joris.van.den.berg,
AMERSFOORT,AMERSFOORT,Amersfoort,544,1,Joris van den Berg 🌎,joris.van.den.berg,AMERSFOORT/sheets/Amersfoort,joris.van.den.berg,
Harbourbridge3DModel,Harbour bridge 3D Model,HarbourBridge,167,0,Joris van den Berg 🌎,joris.van.den.berg,Harbourbridge3DModel/sheets/HarbourBridge,joris.van.den.berg,
EmpireStateBuilding_15789218615350,Empire State Building,Empire,80,0,Joris van den Berg 🌎,joris.van.den.berg,EmpireStateBuilding_15789218615350/sheets/Empire,joris.van.den.berg,
Vertragingwerk,Vertraging werk,Vertraging,448,0,Joris van den Berg 🌎,joris.van.den.berg,Vertragingwerk/sheets/Vertraging,joris.van.den.berg,
StaatvanjeStraatDemo,Staat van je Straat Demo,Postcode,15616,0,Joris van den Berg 🌎,joris.van.den.berg,StaatvanjeStraatDemo/sheets/Postcode,joris.van.den.berg,
TourdeFranceStages2019,Tour de France Stages 2019,Stages,372,1,Joris van den Berg 🌎,joris.van.den.berg,TourdeFranceStages2019/sheets/Stages,joris.van.den.berg,
Odysseus1stats,Odysseus 1 stats,Heren1,570,1,Joris van den Berg 🌎,joris.van.den.berg,Odysseus1stats/sheets/Heren1,joris.van.den.berg,
